Source,Target
human,CNE-3
human,CNE-2
human,CNE4
human,CNE5
human,CNE6
human,CNE7
human,CNE8
human,CNE9
human,LOC108410393
human,LOC108449887
human,LOC108449888
human,LOC108449897
human,LOC108449898
human,ARF2P
human,LOC108491823
human,LOC108491824
human,LOC108491825
human,LOC108491827
human,LOC108491829
human,LOC108491830
human,LOC108491832
human,LOC108491836
human,LOC108491837
human,LOC108510655
human,LOC108510657
human,LOC108511947
human,LINP1
human,LOC108644431
human,LOC108660404
human,LOC108660405
human,LOC108660406
human,LOC108663984
human,LOC108663985
human,LOC108663987
human,LOC108663993
human,LOC108663996
human,LOC108684022
human,DUPXQ25
human,LOC108720144
human,LOC108720145
human,LOC108745275
human,LOC108745276
human,LOC108771181
human,LOC108771182
human,LOC108771183
human,LOC108771184
human,LOC108783645
human,DINOL
human,LOC108783647
human,LOC108783648
human,LOC108783649
human,LOC108783652
human,LOC108783653
human,LOC108783654
human,LOC108863620
human,LOC108863624
human,GSC-DT
human,LOC108868752
human,LOC108868753
human,LOC108903148
human,LOC108903149
human,ZNF8-ERVK3-1
human,LOC108942766
human,ACBD7-DCLRE1CP1
human,LOC108961161
human,LOC108964933
human,LOC109029529
human,LOC109029530
human,LOC109029533
human,LOC109029536
human,LOC109113859
human,LOC109113860
human,LOC109113861
human,LOC109113862
human,LOC109113863
human,LOC109115964
human,LOC109117330
human,LOC109117331
human,LOC109136576
human,DEL19Q13.11P
human,MASCRNA
human,TALAM1
human,FGF10-INT1
human,LOC109245078
human,LOC109245079
human,PRAL
human,LOC109279247
human,LOC109279841
human,LOC109280160
human,LOC109280161
human,LOC109280162
human,LOC109280163
human,LOC109280164
human,LOC109280165
human,BPTFP1
human,KPNA2P3
human,ARHGAP27P1-BPTFP1-KPNA2P3
human,LOC109286554
human,LOC109286555
human,LOC109286556
human,LOC109286563
human,LOC109286564
human,LOC109286569
human,LOC109363672
human,LOC109363676
human,LOC109396974
human,LOC109433677
human,LOC109433679
human,LOC109461473
human,LOC109461475
human,LOC109461476
human,LOC109461477
human,LOC109461478
human,LOC109461479
human,LOC109461484
human,LOC109504725
human,ERV3-1-ZNF117
human,LOC109504727
human,LOC109504728
human,HBB-LCR
human,LOC109580097
human,LOC109609705
human,LOC109609706
human,LOC109610631
human,LOC109611589
human,LOC109611591
human,LOC109611593
human,LOC109614541
human,SNORA50D
human,SNORA80C
human,SNORA10B
human,SNORA11G
human,SNORA15B-1
human,SNORA20B
human,SNORA22B
human,SNORA22C
human,SNORA31B
human,SNORA40B
human,SNORA40C
human,SNORA48B
human,SNORA63C
human,SNORA63D
human,SNORA68B
human,SNORA70J
human,SNORA74C-1
human,SNORA74D
human,SNORA79B
human,SNORA9B
human,SNORD31B
human,SNORD38D
human,SNORD65B
human,SNORD65C
human,SNORD77B
human,SNORD3F
human,SNORD3G
human,SNORD3J
human,SNORD13F
human,SNORD13G
human,SNORD13I
human,SNORD13C
human,SNORD13D
human,SNORD19C
human,SNORA30B
human,SNORA70H
human,SNORA75B
human,SNORD70B
human,SNORD3I
human,SNORA3C
human,SNORA50B
human,SNORA80D
human,SNORA11F
human,SNORA1B
human,SNORA21B
human,SNORA24B
human,SNORA35B
human,SNORA41B
human,SNORA63B
human,SNORA63E
human,SNORA70I
human,SNORA74C-2
human,SNORA77B
human,SNORD28B
human,SNORD53B
human,SNORD63B
human,SNORD74B
human,SNORD3E
human,SNORD3H
human,SNORD3K
human,SNORD13H
human,SNORD13B-1
human,SNORD13E
human,SNORD13B-2
human,SNORA15B-2
human,SNORA58B
human,SNORD38C
human,SNORD13J
human,LOC109617027
human,LOC109621227
human,SNORD155
human,SNORD157
human,SNORD159
human,SNORD161
human,SNORD162
human,SNORD165
human,SNORD167
human,SNORD168
human,SNORD170
human,SNORA25B
human,SNORD138
human,SNORA113
human,SNORA116
human,SNORA117
human,SNORA119
human,SNORD147
human,SNORD148
human,SNORD150
human,SNORD151
human,SNORD175
human,SNORD158
human,SNORD172
human,SNORD145
human,SNORD152
human,SNORD154
human,SNORD156
human,SNORD160
human,SNORD163
human,SNORD166
human,SNORD169
human,SNORD173
human,SNORA112
human,SNORA115
human,SNORA118
human,SNORD146
human,SNORD149
human,SNORD153
human,SNORD164
human,SNORA114
human,LOC109623489
human,LOC109623491
human,LOC109648314
human,LOC109648316
human,LOC109648317
human,LOC109648318
human,HTD2
human,SNORA120
human,DNM1P51
human,BRD9P2
human,MTCYBP34
human,MTCYBP36
human,MTCYBP38
human,MTCYBP41
human,MTCYBP43
human,MTCYBP45
human,MTND2P41
human,TYMSP2
human,DHFRP6
human,RPS29P31
human,HMGB1P50
human,FAM236C
human,KRT7-AS
human,LINC01930
human,CHMP1B-AS1
human,PSPC1-AS2
human,LINC02231
human,LINC02233
human,LINC02236
human,MIR4422HG
human,LILRB1-AS1
human,MEF2C-AS2
human,SPON1-AS1
human,PSMD6-AS1
human,TDRKH-AS1
human,MTCO2P34
human,MTCYBP33
human,MTCYBP40
human,RPS29P29
human,POC1B-AS1
human,LINC02235
human,MTCYBP35
human,MTCYBP37
human,MTCYBP39
human,MTCYBP42
human,MTCYBP44
human,MTCO1P57
human,MTND4LP32
human,MTND5P42
human,RPS29P32
human,HMGB1P51
human,ZFHX2-AS1
human,LNCSRLR
human,LINC02151
human,CPDP1
human,LINC02234
human,LINC02238
human,NPIPB14P
human,LINC02154
human,MTND1P37
human,CD44-AS1
human,TFAP2A-AS2
human,MIR4713HG
human,INO80-AS1
human,INTS9-AS1
human,TGFB3-AS1
human,SNHG26
human,ZNF710-AS1
human,DM1-AS
human,SLC12A5-AS1
human,PDXDC2P
human,MBCS
human,LOC109851610
human,MIR302CHG
human,RNA45SN4
human,RNA28SN4
human,RNA18SN4
human,RNA5-8SN4
human,RNA18SP4
human,RNA5-8SP9
human,RNA18SP3
human,RNA5-8SP8
human,RNA45SN2
human,RNA18SN2
human,RNA5-8SN2
human,RNA28SN2
human,RNA45SN3
human,RNA18SN3
human,RNA5-8SN3
human,RNA28SN3
human,RNA18SP5
human,RNA5-8SP10
human,A-GAMMA3'E
human,LOC109951029
human,PKD1P3-NPIPA1
human,LOC110006317
human,LOC110006318
human,LOC110006319
human,PKD1P5-LOC105376752
human,PKD1P4-NPIPA8
human,PPIP5K1P1-CATSPER2
human,ANKRD20A4-ANKRD20A20P
human,ERVK-32
human,LOC110008579
human,LOC110008580
human,LOC110011216
human,LOC110011217
human,LOC110013311
human,LOC110013312
human,LOC110091768
human,CFAP298-TCP10L
human,LOC110091776
human,LOC110091777
human,ZNF765-ZNF761
human,P3R3URF
human,P3R3URF-PIK3R3
human,LOC110120569
human,LOC110120570
human,LOC110120571
human,LOC110120572
human,LOC110120573
human,LOC110120574
human,LOC110120575
human,LOC110120576
human,LOC110120577
human,LOC110120578
human,LOC110120579
human,LOC110120580
human,LOC110120581
human,LOC110120582
human,LOC110120583
human,LOC110120584
human,LOC110120585
human,LOC110120586
human,LOC110120587
human,LOC110120588
human,LOC110120589
human,LOC110120590
human,LOC110120591
human,LOC110120592
human,LOC110120593
human,LOC110120594
human,LOC110120595
human,LOC110120596
human,LOC110120597
human,LOC110120598
human,LOC110120599
human,LOC110120600
human,LOC110120601
human,LOC110120602
human,LOC110120603
human,LOC110120604
human,LOC110120605
human,LOC110120606
human,LOC110120607
human,LOC110120608
human,LOC110120609
human,LOC110120610
human,LOC110120611
human,LOC110120612
human,LOC110120613
human,LOC110120614
human,LOC110120615
human,LOC110120617
human,LOC110120618
human,LOC110120619
human,LOC110120620
human,LOC110120621
human,LOC110120622
human,LOC110120623
human,LOC110120624
human,LOC110120625
human,LOC110120626
human,LOC110120627
human,LOC110120628
human,LOC110120629
human,LOC110120630
human,LOC110120631
human,LOC110120632
human,LOC110120633
human,LOC110120634
human,LOC110120635
human,LOC110120636
human,LOC110120637
human,LOC110120638
human,LOC110120640
human,LOC110120641
human,LOC110120642
human,LOC110120643
human,LOC110120644
human,LOC110120645
human,LOC110120646
human,LOC110120647
human,LOC110120648
human,LOC110120649
human,LOC110120650
human,LOC110120651
human,LOC110120652
human,LOC110120653
human,LOC110120654
human,LOC110120655
human,LOC110120656
human,LOC110120657
human,LOC110120658
human,LOC110120659
human,LOC110120660
human,LOC110120661
human,LOC110120662
human,LOC110120664
human,LOC110120665
human,LOC110120666
human,LOC110120667
human,LOC110120668
human,LOC110120669
human,LOC110120670
human,LOC110120671
human,LOC110120672
human,LOC110120673
human,LOC110120674
human,LOC110120675
human,LOC110120676
human,LOC110120677
human,LOC110120678
human,LOC110120679
human,LOC110120680
human,LOC110120681
human,LOC110120682
human,LOC110120683
human,LOC110120684
human,LOC110120685
human,LOC110120686
human,LOC110120687
human,LOC110120688
human,LOC110120689
human,LOC110120690
human,LOC110120691
human,LOC110120692
human,LOC110120693
human,LOC110120694
human,LOC110120695
human,LOC110120696
human,LOC110120697
human,LOC110120698
human,LOC110120699
human,LOC110120700
human,LOC110120701
human,LOC110120702
human,LOC110120703
human,LOC110120704
human,LOC110120705
human,LOC110120706
human,LOC110120708
human,LOC110120709
human,LOC110120710
human,LOC110120711
human,LOC110120712
human,LOC110120713
human,LOC110120714
human,LOC110120715
human,LOC110120716
human,LOC110120717
human,LOC110120718
human,LOC110120719
human,LOC110120720
human,LOC110120721
human,LOC110120722
human,LOC110120723
human,LOC110120724
human,LOC110120725
human,LOC110120726
human,LOC110120727
human,LOC110120728
human,LOC110120729
human,LOC110120730
human,LOC110120731
human,LOC110120732
human,LOC110120733
human,LOC110120734
human,LOC110120735
human,LOC110120736
human,LOC110120737
human,LOC110120738
human,LOC110120739
human,LOC110120740
human,LOC110120741
human,LOC110120742
human,LOC110120743
human,LOC110120744
human,LOC110120745
human,LOC110120746
human,LOC110120747
human,LOC110120748
human,LOC110120749
human,LOC110120750
human,LOC110120751
human,LOC110120752
human,LOC110120753
human,LOC110120754
human,LOC110120755
human,LOC110120756
human,LOC110120757
human,LOC110120758
human,LOC110120759
human,LOC110120760
human,LOC110120761
human,LOC110120762
human,LOC110120763
human,LOC110120764
human,LOC110120765
human,LOC110120766
human,LOC110120767
human,LOC110120768
human,LOC110120769
human,LOC110120770
human,LOC110120771
human,LOC110120772
human,LOC110120773
human,LOC110120774
human,LOC110120775
human,LOC110120776
human,LOC110120777
human,LOC110120778
human,LOC110120779
human,HHC2:066522
human,LOC110120781
human,LOC110120782
human,LOC110120783
human,LOC110120784
human,LOC110120785
human,LOC110120786
human,LOC110120787
human,LOC110120788
human,LOC110120789
human,LOC110120790
human,LOC110120791
human,LOC110120792
human,LOC110120793
human,LOC110120794
human,LOC110120795
human,LOC110120796
human,LOC110120797
human,LOC110120798
human,LOC110120799
human,LOC110120800
human,LOC110120801
human,LOC110120802
human,LOC110120803
human,LOC110120804
human,LOC110120805
human,LOC110120806
human,LOC110120807
human,LOC110120808
human,LOC110120809
human,LOC110120810
human,LOC110120811
human,LOC110120812
human,LOC110120813
human,LOC110120814
human,LOC110120815
human,LOC110120816
human,LOC110120817
human,LOC110120818
human,LOC110120819
human,LOC110120820
human,LOC110120821
human,LOC110120822
human,LOC110120823
human,LOC110120824
human,LOC110120826
human,LOC110120827
human,LOC110120828
human,LOC110120829
human,LOC110120830
human,LOC110120831
human,LOC110120832
human,LOC110120833
human,LOC110120834
human,LOC110120835
human,LOC110120836
human,LOC110120837
human,LOC110120838
human,LOC110120839
human,LOC110120840
human,LOC110120841
human,LOC110120842
human,LOC110120843
human,LOC110120845
human,LOC110120846
human,LOC110120848
human,LOC110120849
human,LOC110120850
human,LOC110120851
human,LOC110120852
human,LOC110120853
human,LOC110120854
human,LOC110120855
human,LOC110120856
human,LOC110120857
human,LOC110120858
human,LOC110120859
human,LOC110120860
human,LOC110120861
human,LOC110120862
human,LOC110120863
human,LOC110120864
human,LOC110120865
human,LOC110120866
human,LOC110120867
human,LOC110120868
human,LOC110120869
human,LOC110120870
human,LOC110120871
human,LOC110120872
human,LOC110120873
human,LOC110120874
human,LOC110120875
human,LOC110120876
human,LOC110120877
human,LOC110120878
human,LOC110120879
human,LOC110120880
human,LOC110120881
human,LOC110120882
human,LOC110120883
human,LOC110120884
human,LOC110120885
human,LOC110120886
human,LOC110120887
human,LOC110120888
human,LOC110120889
human,LOC110120890
human,LOC110120891
human,LOC110120892
human,LOC110120893
human,LOC110120895
human,LOC110120896
human,LOC110120897
human,LOC110120898
human,LOC110120899
human,LOC110120900
human,LOC110120901
human,LOC110120902
human,LOC110120903
human,LOC110120904
human,LOC110120905
human,LOC110120906
human,LOC110120907
human,LOC110120908
human,LOC110120909
human,LOC110120910
human,LOC110120911
human,LOC110120912
human,LOC110120913
human,LOC110120914
human,LOC110120915
human,LOC110120916
human,LOC110120917
human,LOC110120918
human,LOC110120919
human,LOC110120920
human,LOC110120921
human,LOC110120922
human,LOC110120923
human,LOC110120924
human,LOC110120925
human,LOC110120926
human,LOC110120927
human,LOC110120928
human,LOC110120929
human,LOC110120930
human,LOC110120931
human,LOC110120932
human,LOC110120933
human,LOC110120934
human,LOC110120935
human,LOC110120936
human,LOC110120937
human,LOC110120938
human,LOC110120939
human,LOC110120940
human,LOC110120941
human,LOC110120942
human,LOC110120944
human,LOC110120945
human,LOC110120946
human,LOC110120947
human,LOC110120948
human,LOC110120949
human,LOC110120950
human,LOC110120951
human,LOC110120952
human,LOC110120953
human,LOC110120954
human,LOC110120955
human,LOC110120956
human,LOC110120957
human,LOC110120958
human,LOC110120959
human,LOC110120960
human,LOC110120961
human,LOC110120962
human,LOC110120963
human,LOC110120964
human,LOC110120965
human,LOC110120966
human,LOC110120967
human,LOC110120968
human,LOC110120969
human,LOC110120970
human,LOC110120971
human,LOC110120972
human,LOC110120973
human,LOC110120974
human,LOC110120975
human,LOC110120976
human,LOC110120977
human,LOC110120978
human,LOC110120979
human,LOC110120980
human,LOC110120981
human,LOC110120982
human,LOC110120983
human,LOC110120984
human,LOC110120985
human,LOC110120986
human,LOC110120987
human,LOC110120988
human,LOC110120989
human,LOC110120990
human,LOC110120991
human,LOC110120992
human,LOC110120993
human,LOC110120994
human,LOC110120995
human,LOC110120996
human,LOC110120997
human,LOC110120998
human,LOC110120999
human,LOC110121000
human,LOC110121001
human,LOC110121002
human,LOC110121003
human,LOC110121004
human,LOC110121005
human,LOC110121006
human,LOC110121007
human,LOC110121008
human,LOC110121009
human,LOC110121010
human,LOC110121011
human,LOC110121012
human,LOC110121013
human,LOC110121014
human,LOC110121015
human,LOC110121016
human,LOC110121017
human,LOC110121018
human,LOC110121019
human,LOC110121020
human,LOC110121021
human,LOC110121022
human,LOC110121023
human,LOC110121024
human,LOC110121025
human,LOC110121026
human,LOC110121027
human,HCNR617
human,LOC110121029
human,LOC110121030
human,LOC110121031
human,LOC110121032
human,LOC110121033
human,LOC110121034
human,LOC110121035
human,LOC110121036
human,LOC110121037
human,LOC110121038
human,LOC110121039
human,LOC110121041
human,LOC110121042
human,LOC110121043
human,LOC110121044
human,LOC110121045
human,LOC110121046
human,LOC110121047
human,LOC110121048
human,LOC110121049
human,LOC110121050
human,LOC110121051
human,LOC110121052
human,LOC110121053
human,LOC110121054
human,LOC110121055
human,LOC110121056
human,LOC110121057
human,LOC110121058
human,LOC110121059
human,LOC110121060
human,LOC110121061
human,LOC110121062
human,LOC110121063
human,LOC110121064
human,LOC110121065
human,LOC110121066
human,LOC110121067
human,LOC110121068
human,LOC110121069
human,LOC110121070
human,LOC110121071
human,LOC110121072
human,LOC110121073
human,LOC110121074
human,LOC110121075
human,LOC110121076
human,LOC110121077
human,LOC110121078
human,LOC110121079
human,LOC110121080
human,LOC110121081
human,LOC110121082
human,LOC110121083
human,LOC110121084
human,LOC110121085
human,LOC110121086
human,LOC110121087
human,LOC110121088
human,LOC110121089
human,LOC110121090
human,LOC110121091
human,LOC110121092
human,LOC110121093
human,LOC110121094
human,LOC110121096
human,LOC110121097
human,LOC110121098
human,LOC110121099
human,LOC110121100
human,LOC110121101
human,LOC110121102
human,LOC110121103
human,LOC110121104
human,LOC110121105
human,LOC110121106
human,LOC110121107
human,LOC110121108
human,LOC110121109
human,LOC110121110
human,LOC110121111
human,LOC110121112
human,LOC110121113
human,LOC110121114
human,LOC110121115
human,LOC110121116
human,LOC110121117
human,LOC110121118
human,LOC110121119
human,LOC110121120
human,LOC110121121
human,LOC110121122
human,LOC110121123
human,LOC110121124
human,LOC110121125
human,LOC110121126
human,LOC110121127
human,LOC110121128
human,LOC110121129
human,LOC110121130
human,LOC110121131
human,LOC110121132
human,LOC110121133
human,LOC110121134
human,LOC110121135
human,LOC110121136
human,LOC110121137
human,LOC110121138
human,LOC110121139
human,LOC110121140
human,LOC110121141
human,LOC110121142
human,LOC110121143
human,LOC110121144
human,LOC110121145
human,LOC110121146
human,LOC110121147
human,LOC110121148
human,LOC110121149
human,LOC110121150
human,LOC110121151
human,LOC110121152
human,LOC110121153
human,LOC110121154
human,LOC110121155
human,LOC110121156
human,LOC110121157
human,LOC110121158
human,LOC110121159
human,LOC110121160
human,LOC110121161
human,LOC110121162
human,LOC110121163
human,LOC110121164
human,LOC110121165
human,LOC110121166
human,LOC110121167
human,LOC110121168
human,LOC110121169
human,LOC110121170
human,LOC110121171
human,LOC110121172
human,LOC110121173
human,LOC110121174
human,LOC110121175
human,LOC110121176
human,LOC110121177
human,LOC110121178
human,LOC110121179
human,LOC110121180
human,LOC110121181
human,LOC110121182
human,LOC110121183
human,LOC110121184
human,LOC110121185
human,LOC110121186
human,LOC110121187
human,LOC110121188
human,LOC110121190
human,LOC110121191
human,LOC110121192
human,LOC110121194
human,LOC110121195
human,LOC110121196
human,LOC110121197
human,LOC110121198
human,LOC110121199
human,LOC110121200
human,LOC110121201
human,LOC110121202
human,LOC110121203
human,LOC110121204
human,LOC110121205
human,LOC110121207
human,LOC110121208
human,LOC110121209
human,LOC110121210
human,LOC110121211
human,LOC110121212
human,LOC110121213
human,LOC110121214
human,LOC110121215
human,LOC110121216
human,LOC110121217
human,LOC110121218
human,LOC110121220
human,LOC110121221
human,LOC110121222
human,LOC110121223
human,LOC110121224
human,LOC110121225
human,LOC110121226
human,LOC110121227
human,LOC110121228
human,LOC110121229
human,LOC110121230
human,LOC110121231
human,LOC110121232
human,LOC110121233
human,LOC110121234
human,LOC110121235
human,LOC110121236
human,LOC110121237
human,LOC110121238
human,LOC110121239
human,LOC110121240
human,LOC110121241
human,LOC110121242
human,LOC110121243
human,LOC110121244
human,LOC110121245
human,LOC110121246
human,LOC110121247
human,LOC110121248
human,LOC110121249
human,LOC110121250
human,LOC110121251
human,LOC110121252
human,LOC110121253
human,LOC110121254
human,LOC110121255
human,LOC110121256
human,LOC110121257
human,LOC110121258
human,LOC110121259
human,LOC110121260
human,LOC110121261
human,LOC110121262
human,LOC110121263
human,LOC110121264
human,LOC110121265
human,LOC110121266
human,LOC110121267
human,LOC110121268
human,LOC110121269
human,LOC110121270
human,LOC110121271
human,LOC110121272
human,LOC110121273
human,LOC110121274
human,LOC110121275
human,LOC110121276
human,LOC110121277
human,LOC110121278
human,LOC110121279
human,LOC110121280
human,LOC110121281
human,LOC110121282
human,LOC110121283
human,LOC110121284
human,LOC110121285
human,LOC110121286
human,LOC110121287
human,LOC110121288
human,LOC110121289
human,LOC110121290
human,LOC110121291
human,LOC110121292
human,LOC110121293
human,LOC110121294
human,LOC110121295
human,LOC110121296
human,LOC110121297
human,LOC110121298
human,LOC110121299
human,LOC110121300
human,LOC110121301
human,LOC110121302
human,LOC110121303
human,LOC110121304
human,LOC110121305
human,LOC110121306
human,LOC110121307
human,LOC110121308
human,LOC110121309
human,LOC110121310
human,LOC110121311
human,LOC110121312
human,LOC110121313
human,LOC110121314
human,LOC110121315
human,LOC110121317
human,LOC110121318
human,LOC110121319
human,LOC110121321
human,LOC110121322
human,LOC110121323
human,LOC110121324
human,LOC110121325
human,LOC110121326
human,LOC110121327
human,LOC110121328
human,LOC110121329
human,LOC110121330
human,LOC110121331
human,LOC110121332
human,LOC110121333
human,LOC110121334
human,LOC110121335
human,LOC110121336
human,LOC110121337
human,LOC110121338
human,LOC110121339
human,LOC110121340
human,LOC110121341
human,LOC110121342
human,LOC110121343
human,LOC110121344
human,LOC110121345
human,LOC110121346
human,LOC110121347
human,LOC110121348
human,LOC110121349
human,LOC110121350
human,LOC110121352
human,LOC110121353
human,LOC110121354
human,LOC110121355
human,LOC110121356
human,LOC110121357
human,LOC110121358
human,LOC110121359
human,LOC110121360
human,LOC110121361
human,LOC110121362
human,LOC110121363
human,LOC110121364
human,LOC110121365
human,LOC110121366
human,LOC110121367
human,LOC110121368
human,LOC110121369
human,LOC110121370
human,LOC110121371
human,LOC110121372
human,LOC110121373
human,LOC110121374
human,LOC110121375
human,LOC110121376
human,LOC110121377
human,LOC110121378
human,LOC110121379
human,LOC110121380
human,LOC110121381
human,LOC110121382
human,LOC110121383
human,LOC110121384
human,LOC110121385
human,LOC110121386
human,LOC110121388
human,LOC110121389
human,LOC110121390
human,LOC110121391
human,LOC110121392
human,LOC110121394
human,LOC110121395
human,LOC110121396
human,LOC110121397
human,LOC110121398
human,LOC110121399
human,LOC110121400
human,LOC110121401
human,LOC110121402
human,LOC110121403
human,LOC110121404
human,LOC110121405
human,LOC110121406
human,LOC110121407
human,LOC110121408
human,LOC110121409
human,LOC110121410
human,LOC110121411
human,LOC110121412
human,LOC110121413
human,LOC110121414
human,LOC110121415
human,LOC110121416
human,LOC110121417
human,LOC110121418
human,LOC110121419
human,LOC110121420
human,LOC110121421
human,LOC110121422
human,LOC110121423
human,LOC110121424
human,LOC110121425
human,LOC110121426
human,LOC110121427
human,LOC110121428
human,LOC110121429
human,LOC110121430
human,LOC110121431
human,LOC110121433
human,LOC110121434
human,LOC110121435
human,LOC110121436
human,LOC110121437
human,LOC110121438
human,LOC110121439
human,LOC110121440
human,LOC110121441
human,LOC110121442
human,LOC110121443
human,LOC110121444
human,LOC110121445
human,LOC110121446
human,LOC110121447
human,LOC110121448
human,LOC110121449
human,LOC110121450
human,LOC110121451
human,LOC110121452
human,LOC110121453
human,LOC110121454
human,LOC110121455
human,LOC110121456
human,LOC110121457
human,LOC110121458
human,LOC110121459
human,LOC110121460
human,LOC110121461
human,LOC110121462
human,LOC110121463
human,LOC110121464
human,LOC110121465
human,LOC110121466
human,LOC110121467
human,LOC110121468
human,LOC110121469
human,LOC110121470
human,LOC110121471
human,LOC110121472
human,LOC110121473
human,LOC110121474
human,LOC110121475
human,LOC110121476
human,LOC110121477
human,LOC110121478
human,LOC110121479
human,LOC110121480
human,LOC110121481
human,LOC110121482
human,LOC110121483
human,LOC110121484
human,LOC110121485
human,LOC110121486
human,LOC110121487
human,LOC110121488
human,LOC110121489
human,LOC110121490
human,LOC110121491
human,LOC110121492
human,LOC110121493
human,LOC110121494
human,LOC110121495
human,LOC110121496
human,LOC110121497
human,LOC110121498
human,LOC110121499
human,LOC110121500
human,LOC110121501
human,LOC110121502
human,LOC110121503
human,LOC110121504
human,LOC110121505
human,LOC110121506
human,LOC110121507
human,MIR4527HG
human,PANCR
human,RNA45S4
human,RNA28S4
human,RNA18S4
human,RNA5-8S4
human,RNA45S5
human,RNA28S5
human,RNA18S5
human,RNA5-8S5
human,LOC110262331
human,LOC110283621
human,LOC110351180
human,ZNF660-ZNF197
human,LOC110366354
human,LOC110366355
human,PACD
human,LOC110384692
human,LOC110386947
human,LOC110386948
human,LOC110386949
human,LOC110386951
human,LOC110408762
human,FLICR
human,CCZ1P
human,LOC110467515
human,LOC110467516
human,LOC110467517
human,RNA5-8SP
human,LOC110467520
human,LOC110467521
human,LOC110467522
human,LOC110467523
human,LOC110467524
human,RNA28SP
human,LOC110467526
human,LOC110467527
human,LOC110467528
human,LOC110467529
human,LOC110467531
human,RNA18SP
human,LOC110467533
human,LOC110467534
human,LOC110467535
human,LOC110467536
human,LOC110467537
human,LOC110467538
human,LOC110485084
human,LOC110485085
human,LOC110594336
human,LOC110594337
human,LOC110596863
human,LOC110596865
human,LOC110596866
human,LOC110596867
human,LOC110599562
human,LY6G6F-LY6G6D
human,EEF1AKMT4
human,UC.134
human,LOC110599567
human,LOC110599568
human,LOC110599569
human,LOC110599570
human,LOC110599571
human,LOC110599572
human,LOC110599575
human,LOC110599576
human,LOC110599577
human,LOC110599578
human,LOC110599579
human,LOC110599580
human,LOC110599582
human,EEF1AKMT4-ECE2
human,LOC110599585
human,LOC110599586
human,ASDURF
human,C5-OT1
human,LOC110599591
human,LOC110599592
human,LOC110631417
human,LOC110673971
human,LOC110673972
human,LOC110673974
human,HS-E1
human,LOC110740340
human,LOC110740341
human,HBB-HS-107
human,LOC110806262
human,LOC110806263
human,LOC110806264
human,MNS16A
human,DEFB109F
human,DEFB131E
human,DEFB130C
human,DDIT4-AS1
human,BTG3-AS1
human,SLC5A4-AS1
human,TNFRSF10A-AS1
human,LINC02474
human,PNMA8C
human,SPRR5
human,SMIM28
human,CCDC194
human,CCDC195
human,LIF-AS1
human,LINC02561
human,LINC02567
human,BMF-AS1
human,SKAP1-AS1
human,MYOCOS
human,RNU1-151P
human,DEFB130D
human,LINC02258
human,C1orf232
human,FAM240B
human,C17orf113
human,ETDC
human,FLNC-AS1
human,LINC02560
human,SLC25A34-AS1
human,LOC110806306
human,STIN2-VNTR
human,GPC3-AS1
human,CAMTA1-DT
human,LAMC1-AS1
human,LOC110973015
human,TPM1-AS
human,CSNKA2IP
human,SMIM36
human,SMIM33
human,C19orf85
human,PPIAP36
human,PPIAP38
human,PPIAP39
human,PPIAP44
human,PPIAP52
human,PPIAP63
human,PPIAP68
human,PPIAP75
human,PPIAP83
human,PPIAP86
human,PPIAP88
human,PPIAP91
human,PPIAP49
human,PPIAP50
human,PPIAP85
human,PPIAP37
human,PPIAP41
human,PPIAP48
human,PPIAP57
human,PPIAP65
human,PPIAP67
human,PPIAP69
human,PPIAP76
human,PPIAP84
human,PPIAP90
human,CFTR-AS1
human,LINC02155
human,CXXC5-AS1
human,LINC02157
human,NARF-AS1
human,LINC02156
human,LINC02569
human,LINC02488
human,MMP24-AS1-EDEM2
human,LOC111089942
human,HERV.E-PTN
human,LOC111089944
human,LOC111089946
human,LOC111089947
human,LOC111099027
human,LOC111099028
human,LOC111162620
human,LOC111162621
human,ERVK9-9
human,MTND5P43
human,ERVK9-11
human,ERVK9-7
human,ERVK9-4
human,ERVK9-10
human,ERVK9-8
human,ERVK9-6
human,ERVK9-5
human,ERVK9-3
human,ERVK9-2
human,ERVK9-1
human,LOC111188152
human,LOC111188153
human,LOC111188154
human,LOC111188156
human,LYNX1-SLURP2
human,LOC111188158
human,LOC111188159
human,MTND4P41
human,LOC111188161
human,MTND5P45
human,LOC111188163
human,LOC111188164
human,LOC111216272
human,LOC111216273
human,NMBR-AS1
human,KIF26B-AS1
human,PMIS2
human,TEX54
human,OASL2P
human,RPS6KB2-AS1
human,LINC02577
human,LINC02574
human,POLH-AS1
human,BNC2-AS1
human,LINC02573
human,LINC02575
human,LINC02578
human,LOC111216288
human,LOC111216289
human,LOC111216290
human,LOC111216291
human,LOC111216292
human,LOC111240471
human,CRYZL2P-SEC16B
human,LOC111240475
human,LOC111240478
human,LOC111240479
human,LOC111242783
human,LOC111242785
human,LOC111242786
human,LOC111255642
human,LOC111255645
human,LOC111255649
human,LOC111258501
human,HHC2:065915
human,HHC2:065944
human,HHC2:066588
human,HHC2:066628
human,HHC2:066650
human,HHC2:066659
human,LOC111258509
human,HHC2:067347
human,HHC2:066104
human,HHC2:066644
human,HHC2:066683
human,LOC111258516
human,LOC111258517
human,LOC111258518
human,LOC111258520
human,HCNR606
human,LOC111258525
human,LOC111258526
human,LOC111365141
human,LOC111365143
human,LOC111365145
human,LOC111365146
human,LOC111365148
human,LOC111365149
human,LOC111365150
human,LOC111365151
human,LOC111365152
