"Source","Target","Doc.1990","Doc.1991","Doc.1992","Doc.1993","Doc.1994","Doc.1995","Doc.1996","Doc.1997","Doc.1998","Doc.1999","Doc.2000","Doc.2001","Doc.2002","Doc.2003","Doc.2004","Doc.2005","Doc.2006","Doc.2007","Doc.2008","Doc.2009","Doc.2010","Doc.2011","Doc.2012","Doc.2013","Doc.2014","Doc.2015","Doc.2016","Doc.2017","Doc.2018"
"SFTPA1","INFECTION, YERSINIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
"SFTPA1","PCP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
"SFTPA1","RESPIRATORY SYNCYTIAL VIRUS INFECTION",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
"SFTPA2","BACTERIAL INFECTION DUE TO PSEUDOMONAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,4,4,4,4,4,4
"SFTPC","INFECTION, YERSINIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,3,3
"SFTPD","BACTERIAL INFECTION DUE TO PSEUDOMONAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,3,3,3,3,3,3,3,3,3
"SFTPD","CRYPTOCOCCOSES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3
"SFTPD","DISEASE, FUNGUS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
"SFTPD","FLU, HUMAN",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,7,9,9,9,9,9,9,9
"SFTPD","HIV INFECTION",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,5,7
"SFTPD","PCP",0,0,0,0,0,3,3,3,3,3,4,5,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
"SFTPD","RESPIRATORY SYNCYTIAL VIRUS INFECTION",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,18,18,18
"SGK1","HELICOBACTER PYLORI INFECTION",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
"SH2B1","CANDIDA INFECTION",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3
"SH2B2","FLU, HUMAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3,4,4,5
"SH2D3A","CHIKUNGUNYA FEVER",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,5,9,10,13,17,18,19
"SH2D3C","CHIKUNGUNYA FEVER",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,9,12,14,18,22
"SH3RF1","HIV INFECTION",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,3,4,3,4,3,3,4,4
"SHFM1","HIV INFECTION",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3
"SHH","HELICOBACTER PYLORI INFECTION",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4
"SHISA5","HEPATITIS C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3
"SHMT2","BACTERIAL INFECTION DUE TO PSEUDOMONAS",0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,3,4,4,4,4,5,5,6,6,7,7,7,7,7
"SIGLEC1","FLU, HUMAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,6,6,6
"SIGLEC1","HIV INFECTION",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,5,6,8,8
"SIGLEC1","RESPIRATORY SYNCYTIAL VIRUS INFECTION",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
"SIGLEC7","BACTERIAL INFECTION DUE TO PSEUDOMONAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
"SIRT1","HEPATITIS B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,10,11,11
"SIRT1","HIV INFECTION",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,5,5,7,6,7,8,9,8,8
"SIRT2","GIARDIASES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
"SIRT2","HEPATITIS B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
"SIRT3","HEPATITIS B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4
"SIRT7","HEPATITIS B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"SKIV2L","HEPATITIS C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2
"SKP1","HIV INFECTION",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,4,6,7,9,9,9,9,9
"SKP2","HEPATITIS B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
"SLA","CLASSICAL DENGUE FEVERS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
"SLAMF1","MEASLES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,5,7,8,10,12,14,15,18,20,25,27,28
"SLAMF6","FLU, HUMAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
"SLC10A1","HEPATITIS B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,18,28,50,53
"SLC10A1","HEPATITIS C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"SLC10A2","INFECTION, YERSINIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
"SLC11A1","HIV INFECTION",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
"SLC11A1","INFECTION, MYCOBACTERIUM",0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,4,4,4,4
"SLC11A1","INFECTION, SALMONELLA",0,0,0,0,0,2,2,2,4,4,5,5,7,8,9,9,10,10,10,12,12,14,14,15,17,18,19,22,23
"SLC11A1","LEISHMANIASES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
"SLC11A2","INFECTION, SALMONELLA",0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4
"SLC25A3","MALARIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
"SLC26A3","HEPATITIS C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3
"SLC26A8","HIV INFECTION",0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4
"SLC2A1","HIV INFECTION",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,3,3
"SLC38A2","HELICOBACTER PYLORI INFECTION",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2
"SLC39A1","CRYPTOCOCCOSES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"SLC39A2","CRYPTOCOCCOSES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"SLC3A2","HIV INFECTION",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
"SLC40A1","INFECTION, SALMONELLA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3
"SLC44A4","MALARIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3
"SLC5A5","MEASLES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,9,9,11,13
"SLC6A12","HEPATITIS C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3,3,3
"SLC6A3","HIV INFECTION",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3
"SLC6A4","HIV INFECTION",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
"SLC7A5","WEST NILE VIRAL INFECTION",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,8,9,18,22,27,31,33,39,41,49,51,52
"SLC9A3R1","HIV INFECTION",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
"SLFN11","HIV INFECTION",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
"SLIT2","HIV INFECTION",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4
"SLN","CANDIDA INFECTION",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
"SLPI","HIV INFECTION",0,0,0,0,0,0,2,5,5,8,11,11,12,13,15,16,16,17,17,19,19,19,21,22,23,24,24,23,24
"SLPI","INFECTION, SALMONELLA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3,3,3
"SLURP1","HIV INFECTION",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4,4,4,4,3,5,5,4,4,5,5,6
"SMAD2","RESPIRATORY SYNCYTIAL VIRUS INFECTION",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
"SMAD3","RESPIRATORY SYNCYTIAL VIRUS INFECTION",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
"SMAD4","HEPATITIS B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3
"SMAD6","HEPATITIS C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
"SMAD7","HEPATITIS C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"SMARCA1","HIV INFECTION",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,4
"SMARCB1","AFRICAN SLEEPING SICKNESSES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
"SMARCB1","CLASSICAL DENGUE FEVERS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,4,6,7
"SMARCB1","EBOLA VIRUS DISEASE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"SMARCB1","HIV INFECTION",0,0,0,0,0,0,2,2,3,3,4,4,4,4,5,6,9,9,8,13,11,12,13,14,14,14,18,18,18
"SMARCB1","MALARIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,12,28,37,61,74,88,104,137,160,171
"SMC5","HEPATITIS B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5
"SMN1","MALARIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,4,4,4
"SMO","BACTERIAL INFECTION DUE TO PSEUDOMONAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"SMOC1","CHIKUNGUNYA FEVER",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,5,5,5
"SMOC1","FLU, HUMAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,3,3
"SMOC1","HEPATITIS C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,5,5,6,7,9,8,9,9,9
"SMOX","BACTERIAL INFECTION DUE TO PSEUDOMONAS",0,0,0,0,0,5,5,5,5,5,6,6,6,7,7,8,9,10,13,13,14,14,14,18,18,21,29,34,35
"SMPD1","CANDIDA INFECTION",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,13,13,15,17,17,17,18,18,18,18,18,18,18
"SMPD1","EBOLA VIRUS DISEASE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"SMPD1","INFECTION, SALMONELLA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,3,3
"SMPD2","CRYPTOCOCCOSES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2
"SMPD2","MEASLES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2
"SMS","HIV INFECTION",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3
"SMS","MALARIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4
"SMYD3","HEPATITIS C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,3
"SMYD3","RESPIRATORY SYNCYTIAL VIRUS INFECTION",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"SNAPIN","HIV INFECTION",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"SNX18","INFECTION, SALMONELLA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"SOCS1","DISEASE, FUNGUS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
"SOCS1","FLU, HUMAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3
"SOCS1","HEPATITIS C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,5,5,5,7,7,7
"SOCS1","HIV INFECTION",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,4,4,4,4,5,6,6,6,6
"SOCS2","BACTERIAL INFECTION DUE TO PSEUDOMONAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"SOCS2","HEPATITIS C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2
"SOCS3","HEPATITIS B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3
"SOCS3","HEPATITIS C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,6,6,6,6,10,9,9
"SOCS4","FLU, HUMAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
"SOD1","CRYPTOCOCCOSES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2
"SOD1","LEISHMANIASES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
"SOD2","HEPATITIS B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,3,3,3
"SORD","BACTERIAL INFECTION DUE TO PSEUDOMONAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,4,4,4
"SOX4","HEPATITIS B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
"SP1","CRYPTOCOCCOSES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2
"SP1","HEPATITIS B",0,0,0,0,0,0,0,0,2,2,2,2,3,4,4,4,4,4,4,5,5,5,5,6,6,7,9,10,10
"SP1","HEPATITIS C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,5,5,6,7,7,7
"SP1","HIV INFECTION",0,0,0,0,0,0,12,16,18,19,20,21,20,22,20,23,26,27,30,33,31,32,33,34,34,34,36,35,36
"SP1","INFECTION, SALMONELLA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4
"SP2","HEPATITIS C",0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,4,5,5,5,5,5,5,5,5,5,5,5,5
"SP4","HIV INFECTION",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2
"SP6","INFECTION, SALMONELLA",0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7
"SPARC","GIARDIASES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3
"SPCS3","HIV INFECTION",0,0,0,0,0,0,2,2,3,4,4,4,5,4,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5
"SPDEF","BACTERIAL INFECTION DUE TO PSEUDOMONAS",0,0,0,0,0,0,0,0,2,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"SPEG","BACILLARY DYSENTERY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,4,4
"SPEG","INFECTION, SALMONELLA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3
"SPG7","BACILLARY DYSENTERY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
"SPHK1","CLASSICAL DENGUE FEVERS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
"SPHK1","FLU, HUMAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,5,6,6
"SPHK1","HEPATITIS B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"SPHK1","MEASLES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
"SPHK2","CHIKUNGUNYA FEVER",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3
"SPHK2","HEPATITIS C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
"SPI1","INFECTION, SALMONELLA",0,0,0,0,0,0,0,0,0,0,0,4,5,6,7,11,13,20,25,30,36,43,55,59,74,80,90,104,110
"SPI1","PCP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
"SPINK1","HIV INFECTION",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,3,2,2,2
"SPN","HIV INFECTION",0,0,0,0,0,0,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"SPP1","FLU, HUMAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3
"SPP1","HEPATITIS B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,5
"SPP1","HEPATITIS C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,3,5,7,8,8,9
"SPP1","HIV INFECTION",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,3,2,2
"SPP1","INFECTION, MYCOBACTERIUM",0,0,0,0,0,0,0,0,0,2,2,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"SPP1","RESPIRATORY SYNCYTIAL VIRUS INFECTION",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"SPP1","WEST NILE VIRAL INFECTION",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5
"SPR","MALARIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,5,5,8,9
"SQSTM1","BACILLARY DYSENTERY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,8,8,8,8
"SQSTM1","CLASSICAL DENGUE FEVERS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"SQSTM1","HEPATITIS C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"SQSTM1","INFECTION, SALMONELLA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,7,7,7,7
"SRC","HEPATITIS B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,12,18,21,23,26,29,29,33,33
"SRC","INFECTION, SALMONELLA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3
"SREBF2","HEPATITIS C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
"SRFBP1","HEPATITIS C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
"SRM","MALARIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
"SRPK2","HEPATITIS B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,3,5,5,5,5,5,5,5,5
"SRSF6","HIV INFECTION",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2
"SRY","HEPATITIS B",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3
"SRY","HIV INFECTION",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,11,12,14,16,18
"SSAV1","GIARDIASES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
"SSB","GIARDIASES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
"SSB","HEPATITIS A",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
"SSB","HEPATITIS C",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,5,6,8,9,10,11,12,13,13,13
"SSPN","DISEASE, FUNGUS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2
"SSRP1","HIV INFECTION",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
"SST","HEPATITIS B",0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"SST","HIV INFECTION",0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"SST","INFECTION, SALMONELLA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2
"ST13","CLASSICAL DENGUE FEVERS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
"ST14","FLU, HUMAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,5,7,10,10
"ST2","BACTERIAL INFECTION DUE TO PSEUDOMONAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
"ST2","CLASSICAL DENGUE FEVERS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2
"ST2","FLU, HUMAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2
"ST2","HIV INFECTION",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,3,3,3,3,3,3,3,3
"ST6GAL1","FLU, HUMAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,5,5
"ST8","INFECTION, LISTERIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2
"ST8SIA2","BACILLARY DYSENTERY",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,11,11,11
"ST8SIA2","E COLI INFECTION",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,5
"STAT1","CLASSICAL DENGUE FEVERS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,6,7,8,10,10
"STAT1","DISEASE, FUNGUS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
"STAT1","FLU, HUMAN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,5
