Id,Label,Class,Size,dis_class
TOMM40,TOMM40,GENE,1,PSYCHIATRIC
TP53,TP53,GENE,1,PSYCHIATRIC
TP53INP2,TP53INP2,GENE,1,PSYCHIATRIC
TP73,TP73,GENE,1,PSYCHIATRIC
TPH1,TPH1,GENE,1,PSYCHIATRIC
TPH2,TPH2,GENE,1,PSYCHIATRIC
TPO,TPO,GENE,1,PSYCHIATRIC
TPPP,TPPP,GENE,1,PSYCHIATRIC
TRAF6,TRAF6,GENE,1,PSYCHIATRIC
TRD,TRD,GENE,1,PSYCHIATRIC
TREM1,TREM1,GENE,1,PSYCHIATRIC
TREM2,TREM2,GENE,1,PSYCHIATRIC
TREML2,TREML2,GENE,1,PSYCHIATRIC
TRH,TRH,GENE,1,PSYCHIATRIC
TRIP13,TRIP13,GENE,1,PSYCHIATRIC
TRIT1,TRIT1,GENE,1,PSYCHIATRIC
TRPC1,TRPC1,GENE,1,PSYCHIATRIC
TRPC3,TRPC3,GENE,1,PSYCHIATRIC
TRPC4,TRPC4,GENE,1,PSYCHIATRIC
TRPM2,TRPM2,GENE,1,PSYCHIATRIC
TRPM3,TRPM3,GENE,1,PSYCHIATRIC
TRPV1,TRPV1,GENE,1,PSYCHIATRIC
TSC1,TSC1,GENE,1,PSYCHIATRIC
TSC2,TSC2,GENE,1,PSYCHIATRIC
TSHZ3,TSHZ3,GENE,1,PSYCHIATRIC
TSNARE1,TSNARE1,GENE,1,PSYCHIATRIC
TSNAX,TSNAX,GENE,1,PSYCHIATRIC
TSPAN32,TSPAN32,GENE,1,PSYCHIATRIC
TSPAN6,TSPAN6,GENE,1,PSYCHIATRIC
TSPO,TSPO,GENE,1,PSYCHIATRIC
TST,TST,GENE,1,PSYCHIATRIC
TTBK1,TTBK1,GENE,1,PSYCHIATRIC
TTN,TTN,GENE,1,PSYCHIATRIC
TTR,TTR,GENE,1,PSYCHIATRIC
TXN,TXN,GENE,1,PSYCHIATRIC
TXNDC15,TXNDC15,GENE,1,PSYCHIATRIC
TYK2,TYK2,GENE,1,PSYCHIATRIC
TYMS,TYMS,GENE,1,PSYCHIATRIC
TYR,TYR,GENE,1,PSYCHIATRIC
TYROBP,TYROBP,GENE,1,PSYCHIATRIC
UBASH3B,UBASH3B,GENE,1,PSYCHIATRIC
UBB,UBB,GENE,1,PSYCHIATRIC
UBE2K,UBE2K,GENE,1,PSYCHIATRIC
UBE3A,UBE3A,GENE,1,PSYCHIATRIC
UBIQUITIN,UBIQUITIN,GENE,1,PSYCHIATRIC
UBQLN1,UBQLN1,GENE,1,PSYCHIATRIC
UBQLN2,UBQLN2,GENE,1,PSYCHIATRIC
UBR4,UBR4,GENE,1,PSYCHIATRIC
UBR5,UBR5,GENE,1,PSYCHIATRIC
UCHL1,UCHL1,GENE,1,PSYCHIATRIC
UCN,UCN,GENE,1,PSYCHIATRIC
UCN2,UCN2,GENE,1,PSYCHIATRIC
UCN3,UCN3,GENE,1,PSYCHIATRIC
UCP2,UCP2,GENE,1,PSYCHIATRIC
UFD1L,UFD1L,GENE,1,PSYCHIATRIC
UHMK1,UHMK1,GENE,1,PSYCHIATRIC
ULK1,ULK1,GENE,1,PSYCHIATRIC
USF1,USF1,GENE,1,PSYCHIATRIC
USP24,USP24,GENE,1,PSYCHIATRIC
USP30,USP30,GENE,1,PSYCHIATRIC
USP40,USP40,GENE,1,PSYCHIATRIC
USP46,USP46,GENE,1,PSYCHIATRIC
VASH1,VASH1,GENE,1,PSYCHIATRIC
VCP,VCP,GENE,1,PSYCHIATRIC
VDAC1,VDAC1,GENE,1,PSYCHIATRIC
VDR,VDR,GENE,1,PSYCHIATRIC
VEGFA,VEGFA,GENE,1,PSYCHIATRIC
VEGFB,VEGFB,GENE,1,PSYCHIATRIC
VGF,VGF,GENE,1,PSYCHIATRIC
VIM,VIM,GENE,1,PSYCHIATRIC
VIP,VIP,GENE,1,PSYCHIATRIC
VIPR2,VIPR2,GENE,1,PSYCHIATRIC
VLDLR,VLDLR,GENE,1,PSYCHIATRIC
VPS13C,VPS13C,GENE,1,PSYCHIATRIC
VPS35,VPS35,GENE,1,PSYCHIATRIC
VRK1,VRK1,GENE,1,PSYCHIATRIC
VRK2,VRK2,GENE,1,PSYCHIATRIC
VSNL1,VSNL1,GENE,1,PSYCHIATRIC
WAS,WAS,GENE,1,PSYCHIATRIC
WDFY3,WDFY3,GENE,1,PSYCHIATRIC
WDR3,WDR3,GENE,1,PSYCHIATRIC
WFS1,WFS1,GENE,1,PSYCHIATRIC
WISP3,WISP3,GENE,1,PSYCHIATRIC
WIZ,WIZ,GENE,1,PSYCHIATRIC
WNT2,WNT2,GENE,1,PSYCHIATRIC
WWC1,WWC1,GENE,1,PSYCHIATRIC
XBP1,XBP1,GENE,1,PSYCHIATRIC
XIRP1,XIRP1,GENE,1,PSYCHIATRIC
XK,XK,GENE,1,PSYCHIATRIC
XRCC6,XRCC6,GENE,1,PSYCHIATRIC
YWHAZ,YWHAZ,GENE,1,PSYCHIATRIC
ZDHHC17,ZDHHC17,GENE,1,PSYCHIATRIC
ZDHHC8,ZDHHC8,GENE,1,PSYCHIATRIC
ZFP36,ZFP36,GENE,1,PSYCHIATRIC
ZIC2,ZIC2,GENE,1,PSYCHIATRIC
ZNF354C,ZNF354C,GENE,1,PSYCHIATRIC
ZNF480,ZNF480,GENE,1,PSYCHIATRIC
ZNF746,ZNF746,GENE,1,PSYCHIATRIC
ZNF804A,ZNF804A,GENE,1,PSYCHIATRIC
ALZHEIMER DISEASE,ALZHEIMER DISEASE,CONDITION,10,PSYCHIATRIC
SCHIZOPHRENIA,SCHIZOPHRENIA,CONDITION,10,PSYCHIATRIC
PARKINSON'S DISEASE,PARKINSON'S DISEASE,CONDITION,10,PSYCHIATRIC
AUTISM,AUTISM,CONDITION,10,PSYCHIATRIC
HUNTINGTON DISEASE,HUNTINGTON DISEASE,CONDITION,10,PSYCHIATRIC
DEMENTIA,DEMENTIA,CONDITION,10,PSYCHIATRIC
DEPRESSION,DEPRESSION,CONDITION,10,PSYCHIATRIC
ANXIETY DISORDER,ANXIETY DISORDER,CONDITION,10,PSYCHIATRIC
BIPOLAR AFFECTIVE PSYCHOSIS,BIPOLAR AFFECTIVE PSYCHOSIS,CONDITION,10,PSYCHIATRIC
